ticker,quarter_key,soe,ln_assets,accruals
HPQ,2025-Q3,0.020926381291714757,24.408488613556802,-0.009183519847443167
HPQ,2025-Q4,0.025760731643084584,24.45542027454167,-0.007996360937537408
HPQ,2026-Q1,0.02125917900565788,24.449802282237446,0.006669074274708077
TTC,2025-Q1,0.02104579760326778,22.030706366732474,
TTC,2025-Q2,0.0461445051608986,22.05513041107702,-0.005438082415986907
TTC,2025-Q3,0.041451218819251096,21.981670006760385,-0.021023921813739417
TTC,2025-Q4,0.026898918227288588,21.958388410264565,-0.05394323601256252
TTC,2026-Q1,0.023524645509790682,22.03227410410623,0.018176907494935855
NDSN,2025-Q1,0.024005173442134122,22.493380402929578,
NDSN,2025-Q2,0.027837172911156283,22.525311884120608,0.010754139119550223
NDSN,2025-Q3,0.033275798694546645,22.51664283060952,-0.046719868319834906
NDSN,2025-Q4,0.03626336059682839,22.501210486125867,-0.003346412217894138
NDSN,2026-Q1,0.027915983466987156,22.508491004045748,0.04950257695034426
HPE,2025-Q1,0.0073087150027727615,24.976421630306493,
HPE,2025-Q2,0.004332832257494031,24.940624175063657,0.010154154508208802
HPE,2025-Q3,0.005534005689164727,25.07147712312556,-0.016576157227825187
HPE,2025-Q4,0.005375069164492925,25.052761569607,0.006508049429557611
HPE,2026-Q1,0.007747333966846162,25.050941876870212,0.01883380846795481
RR,2024-Q4,-0.07580118232731799,17.755615547519376,
RR,2025-Q1,-0.08637786599975515,17.86169725607312,0.2584690183458962
RR,2025-Q2,-0.041992378574290265,18.49140944135477,0.2031324246009932
RR,2025-Q3,-0.016864766569633153,19.424095513136404,0.015764890489004906
RR,2025-Q4,-0.033799487097291234,19.671682161828073,-0.023049137911295307
BKR,2024-Q4,0.024633110027891456,24.37035929036875,
BKR,2025-Q1,0.01973235371293624,24.36374255183218,0.0029913408554185254
BKR,2025-Q2,0.02289623128549303,24.380138494925262,0.02700051626226123
BKR,2025-Q3,0.024163331888971018,24.392784066331718,0.009736701246399715
BKR,2025-Q4,0.023727403928475332,24.433931244382205,-0.028423962231843642
ZWS,2024-Q4,0.020049084387389088,21.697259278948856,
ZWS,2025-Q1,0.02495878541578806,21.681964505070145,0.012958632059195644
ZWS,2025-Q2,0.029951399615717893,21.69944680339363,-0.013675922088686282
ZWS,2025-Q3,0.029545454545454545,21.710574056055847,-0.00797317436661699
ZWS,2025-Q4,0.024109875345226545,21.70885872580716,-0.00022393073076061804
CARR,2024-Q4,0.010132877041948507,24.345016752053677,
CARR,2025-Q1,0.015447087551787527,24.319124987487125,0.04678025626251818
CARR,2025-Q2,0.020653105759488737,24.373742243527403,-0.005975112358091081
CARR,2025-Q3,0.012999973737426793,24.362876262253543,0.004307062005935341
CARR,2025-Q4,0.0014520032266738371,24.33930574488339,0.005243344985211078
WFRD,2024-Q4,0.03837953091684435,22.364008599208923,
WFRD,2025-Q1,0.03383458646616541,22.343445845912413,0.006727344677483181
WFRD,2025-Q2,0.034623614082863255,22.360513450019777,0.011281851779809376
WFRD,2025-Q3,0.03376327769347496,22.38567563414662,-0.009673748103186646
WFRD,2025-Q4,0.03598229747931499,22.371347372972718,0.003271117952664999
MAS,2024-Q4,0.05801435406698564,22.33589864027703,
MAS,2025-Q1,0.05600156647738398,22.35387798461192,0.055218327785392596
MAS,2025-Q2,0.07772314674735249,22.388705939495797,0.02042360060514372
MAS,2025-Q3,0.057051402749011486,22.393045978386674,-0.019205422707588026
MAS,2025-Q4,0.04845222072678331,22.372116751737348,-0.03922322630263411
GTES,2024-Q4,0.016990112432400572,22.638171710996172,
GTES,2025-Q1,0.018487321734584217,22.652727157002957,0.016686514275755904
GTES,2025-Q2,0.017872481919698525,22.69981603427661,0.0076339050680262685
GTES,2025-Q3,0.017119599423752047,22.690336234730108,0.0024756283480425753
GTES,2025-Q4,0.0161926336102022,22.69057397868099,-0.021841877114970494
DOV,2024-Q4,0.02358783483463318,23.249727012887845,
DOV,2025-Q1,0.023426325298366264,23.260808262923216,0.01314648922548264
DOV,2025-Q2,0.02694243206058011,23.300545326473156,0.013725332573934275
DOV,2025-Q3,0.028102453809403915,23.320059880903976,-0.0033929074784270767
DOV,2025-Q4,0.02572575756255037,23.3201925036083,-0.03224767987121252
ITW,2024-Q4,0.06842768965288379,23.435772758765562,
ITW,2025-Q1,0.06148176881303336,23.46203921069146,0.05068528575122834
ITW,2025-Q2,0.06655034895314058,23.49885006816599,0.008100697906281156
ITW,2025-Q3,0.06891850015494268,23.504256662450338,-0.015494267121165169
ITW,2025-Q4,0.06719098340351747,23.505062039937105,-0.06446618776319049
TEX,2024-Q4,0.00924956369982548,22.46898136767306,
TEX,2025-Q1,0.011815068493150685,22.487996633786548,0.021575342465753426
TEX,2025-Q2,0.02096879063719116,22.540043069149753,0.005201560468140442
TEX,2025-Q3,0.02270515731430425,22.54231616641037,-0.009406422315926047
TEX,2025-Q4,0.022316338165825053,22.53792769939177,-0.031438345007330185
ITT,2024-Q4,0.03390188743051593,22.277465843125896,
ITT,2025-Q1,0.031218321368723753,22.298878056896413,-0.050603057699071106
ITT,2025-Q2,0.034913861859945765,22.335739137924033,0.06023687988514915
ITT,2025-Q3,0.035531490227852104,22.34469160702584,0.008932276742485623
ITT,2025-Q4,0.02831833164300203,22.565464902932536,0.015387297160243408
CMI,2024-Q4,0.021052631578947368,24.174522418481303,
CMI,2025-Q1,0.03135470781715902,24.205459317813776,0.018013587040054103
CMI,2025-Q2,0.03234186637088064,24.257215140858307,0.054467439213053505
CMI,2025-Q3,0.02859860871633272,24.238922217251652,0.011921041679053451
CMI,2025-Q4,0.022975994351612145,24.249391039758923,-0.006766297952459402
ANET,2024-Q4,0.0569394541402317,23.36545397474875,
ANET,2025-Q1,0.059168010141512684,23.398420876344353,0.061544927176773734
